source_id,section,unit,subsection,source_order,word_raw,word,flags
258,必考词,4,词汇预览,41,gap,gap,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
259,必考词,4,词汇预览,42,☐ shoulder,shoulder,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
260,必考词,4,词汇预览,43,☐ balance,balance,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
261,必考词,4,词汇预览,44,data,data,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
262,必考词,4,词汇预览,45,decisive,decisive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
263,必考词,4,词汇预览,46,☐ efficient,efficient,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
264,必考词,4,词汇预览,47,☐ failure,failure,marked_in_preview;double_column_ocr_review_needed
265,必考词,4,词汇预览,48,☐ gene,gene,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
266,必考词,4,词汇预览,49,efficiency,efficiency,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
267,必考词,4,词汇预览,50,show,show,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
268,必考词,4,词汇预览,51,base,base,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
269,必考词,4,词汇预览,52,☐ database,database,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
270,必考词,4,词汇预览,53,☐decorate,decorate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
271,必考词,4,词汇预览,54,☐ fair,fair,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
272,必考词,4,词汇预览,55,general,general,double_column_ocr_review_needed
273,必考词,4,词汇预览,56,shower,shower,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
274,必考词,4,词汇预览,57,☐ basement,basement,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
275,必考词,4,词汇预览,58,☐ date,date,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
276,必考词,4,词汇预览,59,economic,economic,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
277,必考词,4,词汇预览,60,effort,effort,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
278,必考词,4,词汇预览,61,☐ fairly,fairly,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
279,必考词,4,词汇预览,62,☐ generalize,generalize,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
280,必考词,4,词汇预览,63,basic,basic,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
281,必考词,4,词汇预览,64,☐ dazzle,dazzle,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
282,必考词,4,词汇预览,65,economical,economical,double_column_ocr_review_needed
283,必考词,4,词汇预览,66,fabric,fabric,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
284,必考词,4,词汇预览,67,☐ fall,fall,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
285,必考词,4,词汇预览,68,habit,habit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
286,必考词,5,词汇预览,1,glamo(u)r,glamo(u)r,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
287,必考词,5,词汇预览,2,☐ harm,harm,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
288,必考词,5,词汇预览,3,☐ imagine,imagine,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
289,必考词,5,词汇预览,4,leisure,leisure,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
290,必考词,5,词汇预览,5,mass,mass,double_column_ocr_review_needed
291,必考词,5,词汇预览,6,☐ paralyse,paralyse,marked_in_preview;double_column_ocr_review_needed
292,必考词,5,词汇预览,7,quick,quick,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
293,必考词,5,词汇预览,8,generate,generate,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
294,必考词,5,词汇预览,9,harmony,harmony,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
295,必考词,5,词汇预览,10,☐ imaginary,imaginary,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
296,必考词,5,词汇预览,11,level,level,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
297,必考词,5,词汇预览,12,massive,massive,double_column_ocr_review_needed
298,必考词,5,词汇预览,13,parallel,parallel,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
299,必考词,5,词汇预览,14,quit,quit,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
300,必考词,5,词汇预览,15,generation,generation,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
301,必考词,5,词汇预览,16,☐ harsh,harsh,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
302,必考词,5,词汇预览,17,☐ imagination,imagination,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
303,必考词,5,词汇预览,18,lever,lever,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
304,必考词,5,词汇预览,19,massacre,massacre,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
305,必考词,5,词汇预览,20,part,part,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
306,必考词,5,词汇预览,21,quest,quest,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
307,必考词,5,词汇预览,22,generator,generator,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
308,必考词,5,词汇预览,23,ignorance,ignorance,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
309,必考词,5,词汇预览,24,☐ imaginative,imaginative,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
310,必考词,5,词汇预览,25,levy,levy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
311,必考词,5,词汇预览,26,occupation,occupation,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
312,必考词,5,词汇预览,27,partial,partial,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
313,必考词,5,词汇预览,28,questionnaire,questionnaire,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
314,必考词,5,词汇预览,29,generous,generous,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
315,必考词,5,词汇预览,30,☐ ignorant,ignorant,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
316,必考词,5,词汇预览,31,☐ imitate,imitate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
317,必考词,5,词汇预览,32,manage,manage,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
318,必考词,5,词汇预览,33,occupy,occupy,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
319,必考词,5,词汇预览,34,participant,participant,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
320,必考词,5,词汇预览,35,quote,quote,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
321,必考词,5,词汇预览,36,genius,genius,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
322,必考词,5,词汇预览,37,ignore,ignore,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
323,必考词,5,词汇预览,38,☐ imitation,imitation,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
324,必考词,5,词汇预览,39,management,management,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
325,必考词,5,词汇预览,40,occur,occur,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
326,必考词,5,词汇预览,41,participate,participate,double_column_ocr_review_needed
327,必考词,5,词汇预览,42,□ ill,ill,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
328,必考词,5,词汇预览,43,particle,particle,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
329,必考词,5,词汇预览,44,span,span,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
330,必考词,5,词汇预览,45,☐ gift,gift,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
331,必考词,5,词汇预览,46,lead,lead,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
332,必考词,5,词汇预览,47,☐mandate,mandate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
333,必考词,5,词汇预览,48,occurrence,occurrence,double_column_ocr_review_needed
334,必考词,5,词汇预览,49,spare,spare,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
335,必考词,5,词汇预览,50,genre,genre,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
336,必考词,5,词汇预览,51,☐illness,illness,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
337,必考词,5,词汇预览,52,☐leadership,leadership,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
338,必考词,5,词汇预览,53,manifest,manifest,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
339,必考词,5,词汇预览,54,offend,offend,double_column_ocr_review_needed
340,必考词,5,词汇预览,55,particular,particular,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
341,必考词,5,词汇预览,56,schedule,schedule,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
342,必考词,5,词汇预览,57,☐ glant,glant,marked_in_preview;entry_not_found;double_column_ocr_review_needed
343,必考词,5,词汇预览,58,☐ illusion,illusion,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
344,必考词,5,词汇预览,59,☐ leading,leading,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
345,必考词,5,词汇预览,60,☐ manipulate,manipulate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
346,必考词,5,词汇预览,61,offer,offer,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
347,必考词,5,词汇预览,62,☐ partly,partly,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
348,必考词,5,词汇预览,63,scheme,scheme,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
349,必考词,5,词汇预览,64,☐ gigantic,gigantic,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
350,必考词,5,词汇预览,65,☐ illustrate,illustrate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
351,必考词,5,词汇预览,66,☐ legal,legal,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
352,必考词,5,词汇预览,67,☐ manner,manner,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
353,必考词,5,词汇预览,68,offset,offset,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
354,必考词,5,词汇预览,69,☐ partner,partner,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
355,必考词,5,词汇预览,70,science,science,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
356,必考词,5,词汇预览,71,give,give,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
357,必考词,5,词汇预览,72,☐ illustration,illustration,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
358,必考词,5,词汇预览,73,☐ legislation,legislation,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
359,必考词,5,词汇预览,74,☐ margin,margin,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
360,必考词,5,词汇预览,75,☐ offspring,offspring,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
361,必考词,5,词汇预览,76,passion,passion,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
362,必考词,5,词汇预览,77,☐ scientific,scientific,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
363,必考词,5,词汇预览,78,happen,happen,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
364,必考词,5,词汇预览,79,☐ image,image,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
365,必考词,5,词汇预览,80,☐ legitimate,legitimate,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
366,必考词,5,词汇预览,81,☐ marginal,marginal,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
367,必考词,5,词汇预览,82,paragraph,paragraph,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
368,必考词,5,词汇预览,83,passive,passive,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
369,必考词,5,词汇预览,84,scientist,scientist,double_column_ocr_review_needed
370,必考词,5,词汇预览,85,glamour/glamor,glamour/glamor,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
371,必考词,6,词汇预览,1,patch,patch,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
372,必考词,6,词汇预览,2,rail,rail,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
373,必考词,6,词汇预览,3,☐ mathematical,mathematical,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
374,必考词,6,词汇预览,4,operate,operate,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
375,必考词,6,词汇预览,5,score,score,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
376,必考词,6,词汇预览,6,☐ operation,operation,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
377,必考词,6,词汇预览,7,☐ through,through,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
378,必考词,6,词汇预览,8,worth,worth,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
379,必考词,6,词汇预览,9,☐ patent,patent,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
380,必考词,6,词汇预览,10,☐ railread/railway,railread/railway,marked_in_preview;entry_not_found;double_column_ocr_review_needed
381,必考词,6,词汇预览,11,☐ mature,mature,marked_in_preview;double_column_ocr_review_needed
382,必考词,6,词汇预览,12,☐operational,operational,marked_in_preview;double_column_ocr_review_needed;possible_mixed_neighbor_meanings
383,必考词,6,词汇预览,13,scorn,scorn,double_column_ocr_review_needed;possible_mixed_neighbor_meanings
